6.78e+09,31.726
6.8e+09,31.886
6.82e+09,32.003
6.84e+09,32.155
6.86e+09,32.27
6.88e+09,32.44
6.9e+09,32.602
6.92e+09,32.741
6.94e+09,32.928
6.96e+09,33.083
6.98e+09,33.269
7e+09,33.436
7.02e+09,33.625
7.04e+09,33.831
7.06e+09,34.028
7.08e+09,34.205
7.1e+09,34.436
7.12e+09,34.643
7.14e+09,34.843
7.16e+09,35.131
7.18e+09,35.305
7.2e+09,35.545
7.22e+09,35.802
7.24e+09,36.045
7.26e+09,36.28
7.28e+09,36.495
7.3e+09,36.775
7.32e+09,36.996
7.34e+09,37.236
7.36e+09,37.48
7.38e+09,37.754
7.4e+09,38.005
7.42e+09,38.264
7.44e+09,38.521
7.46e+09,38.762
7.48e+09,39.023
7.5e+09,39.271
7.52e+09,39.561
7.54e+09,39.851
7.56e+09,40.114
7.58e+09,40.373
7.6e+09,40.65
7.62e+09,40.965
7.64e+09,41.222
7.66e+09,41.512
7.68e+09,41.814
7.7e+09,42.1
7.72e+09,42.406
7.74e+09,42.71
7.76e+09,43.033
7.78e+09,43.305
7.8e+09,43.625
7.82e+09,43.893
7.84e+09,44.187
7.86e+09,44.486
7.88e+09,44.784
7.9e+09,45.062
7.92e+09,45.347
7.94e+09,45.631
7.96e+09,45.868
7.98e+09,46.194
8e+09,46.444
8.02e+09,46.709
8.04e+09,46.985
8.06e+09,47.282
8.08e+09,47.571
8.1e+09,47.435
8.12e+09,47.175
8.14e+09,46.931
8.16e+09,46.665
8.18e+09,46.392
8.2e+09,46.157
8.22e+09,45.907
8.24e+09,45.655
8.26e+09,45.432
8.28e+09,45.256
8.3e+09,45.05
8.32e+09,44.948
8.34e+09,44.84
8.36e+09,44.744
8.38e+09,44.707
8.4e+09,44.696
8.42e+09,44.682
8.44e+09,44.725
8.46e+09,44.746
8.48e+09,44.766
8.5e+09,44.779
8.52e+09,44.814
8.54e+09,44.838
8.56e+09,44.852
8.58e+09,44.871
8.6e+09,44.887
8.62e+09,44.879
8.64e+09,44.886
8.66e+09,44.902
8.68e+09,44.905
8.7e+09,44.893
8.72e+09,44.903
8.74e+09,44.942
8.76e+09,44.918
8.78e+09,44.934
8.8e+09,44.949
8.82e+09,44.977
8.84e+09,45.026
8.86e+09,45.078
8.88e+09,45.126
8.9e+09,45.209
8.92e+09,45.3
8.94e+09,45.399
8.96e+09,45.513
8.98e+09,45.644
9e+09,45.74
9.02e+09,45.85
9.04e+09,45.954
9.06e+09,46.069
9.08e+09,46.168
9.1e+09,46.266
9.12e+09,46.362
9.14e+09,46.448
9.16e+09,46.542
9.18e+09,46.631
9.2e+09,46.718
9.22e+09,46.81
9.24e+09,46.897
9.26e+09,46.949
9.28e+09,47.034
9.3e+09,47.128
9.32e+09,47.204
9.34e+09,47.315
9.36e+09,47.406
9.38e+09,47.491
9.4e+09,47.603
9.42e+09,47.697
9.44e+09,47.829
9.46e+09,47.99
9.48e+09,48.112
9.5e+09,48.215
9.52e+09,48.359
9.54e+09,48.503
9.56e+09,48.666
9.58e+09,48.829
9.6e+09,48.977
9.62e+09,49.184
9.64e+09,49.336
9.66e+09,49.542
9.68e+09,49.718
9.7e+09,49.946
9.72e+09,50.172
9.74e+09,50.39
9.76e+09,50.636
9.78e+09,50.863
9.8e+09,51.094
9.82e+09,51.323
9.84e+09,51.572
9.86e+09,51.837
9.88e+09,52.081
9.9e+09,52.324
9.92e+09,52.587
9.94e+09,52.834
9.96e+09,53.14
9.98e+09,53.382
1e+10,53.635
1.002e+10,53.923
1.004e+10,54.19
1.006e+10,54.473
1.008e+10,54.747
1.01e+10,55.017
1.012e+10,55.317
1.014e+10,55.583
1.016e+10,55.876
1.018e+10,56.185
1.02e+10,56.519
1.022e+10,56.785
1.024e+10,57.053
1.026e+10,57.349
1.028e+10,57.677
1.03e+10,57.989
1.032e+10,58.308
1.034e+10,58.617
1.036e+10,58.909
1.038e+10,59.236
1.04e+10,59.554
1.042e+10,59.854
1.044e+10,60.185
1.046e+10,60.361
1.048e+10,60.229
1.05e+10,60.133
1.052e+10,60.011
1.054e+10,59.965
1.056e+10,59.873
1.058e+10,59.767
1.06e+10,59.752
1.062e+10,59.63
1.064e+10,59.631
1.066e+10,59.517
1.068e+10,59.412
1.07e+10,59.411
1.072e+10,59.354
1.074e+10,59.269
1.076e+10,59.277
1.078e+10,59.204
1.08e+10,59.209
1.082e+10,59.158
1.084e+10,59.11
1.086e+10,59.101
1.088e+10,59.127
1.09e+10,59.13
1.092e+10,59.142
1.094e+10,59.062
1.096e+10,59.174
1.098e+10,59.207
1.1e+10,59.195
1.102e+10,59.299
1.104e+10,59.327
1.106e+10,59.431
1.108e+10,59.473
1.11e+10,59.534
1.112e+10,59.606
1.114e+10,59.748
1.116e+10,59.819
1.118e+10,59.936
1.12e+10,60.055
1.122e+10,60.234
1.124e+10,60.408
1.126e+10,60.452
1.128e+10,60.582
1.13e+10,60.723
1.132e+10,60.931
1.134e+10,60.994
1.136e+10,61.182
1.138e+10,61.287
1.14e+10,61.467
1.142e+10,61.542
1.144e+10,61.66
1.146e+10,61.723
1.148e+10,61.947
1.15e+10,61.983
1.152e+10,62.119
1.154e+10,62.257
1.156e+10,62.386
1.158e+10,62.487
1.16e+10,62.634
1.162e+10,62.742
1.164e+10,62.865
1.166e+10,63.011
1.168e+10,63.122
1.17e+10,63.244
1.172e+10,63.538
1.174e+10,63.633
1.176e+10,63.785
1.178e+10,63.923
1.18e+10,64.123
1.182e+10,64.295
1.184e+10,64.492
1.186e+10,64.684
1.188e+10,64.871
1.19e+10,65.017
1.192e+10,65.322
1.194e+10,65.501
1.196e+10,65.659
1.198e+10,65.855
1.2e+10,66.025
1.202e+10,66.265
